Station: Bern-Bollwerk
Urbain, trafic
Moyennes horaires, PREC: Sommes horaires
heure d'hiver
Source:: NABEL/MeteoSchweiz
Date/heure;O3 [痢/m設;NO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;CPC [1/cm設;EC [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
11.06.2016 01:00;72.9;38.8;0.30;9.6;17254.9;;45.7;16.3;0.0;-2.9
11.06.2016 02:00;50.2;51.8;0.40;12.8;17402.5;;80.3;16.3;0.0;-2.6
11.06.2016 03:00;37.6;50.0;0.40;13.0;19969.4;;69.3;16.2;0.0;-3.2
11.06.2016 04:00;49.6;23.6;0.20;14.0;9856.0;;30.8;15.7;0.0;-3.1
11.06.2016 05:00;58.4;18.4;0.30;14.2;26730.0;;26.3;14.7;0.0;-2.2
11.06.2016 06:00;70.2;24.9;0.30;17.9;14660.7;;35.1;15.3;0.7;6.0
11.06.2016 07:00;73.7;25.3;0.20;6.6;9846.9;;34.6;14.6;0.8;68.1
11.06.2016 08:00;58.6;28.3;0.30;7.5;13045.9;;41.0;14.7;0.0;149.3
11.06.2016 09:00;68.7;25.9;0.20;6.6;9355.6;;34.2;14.4;4.7;21.6
11.06.2016 10:00;68.7;39.1;0.30;4.5;18066.9;;62.4;14.0;0.3;326.5
11.06.2016 11:00;76.6;30.4;0.30;3.3;31302.5;;48.8;16.5;0.0;711.3
11.06.2016 12:00;81.8;19.6;0.20;4.2;15504.5;;28.1;15.4;2.8;169.6
11.06.2016 13:00;68.1;31.2;0.30;5.0;13441.7;;43.6;14.8;1.6;125.2
11.06.2016 14:00;72.5;20.9;0.30;4.6;11533.4;;33.9;15.9;0.0;659.0
11.06.2016 15:00;76.5;17.0;0.20;5.3;10948.4;;25.6;18.4;0.0;521.8
11.06.2016 16:00;75.2;13.8;0.20;5.2;8562.1;;19.6;18.2;0.0;341.7
11.06.2016 17:00;60.3;27.0;0.30;7.2;13637.4;;38.8;16.7;0.0;143.5
11.06.2016 18:00;53.3;25.9;0.30;6.2;15132.3;;38.8;16.3;0.1;94.9
11.06.2016 19:00;51.6;16.2;0.20;5.5;10364.5;;23.2;15.9;0.0;126.6
11.06.2016 20:00;33.1;28.5;0.30;7.8;16958.8;;45.9;16.1;0.0;43.6
11.06.2016 21:00;30.9;30.5;0.40;9.7;24325.2;;54.1;15.7;0.0;-0.3
11.06.2016 22:00;30.0;24.4;0.30;10.4;21416.4;;50.2;15.2;0.0;-3.5
11.06.2016 23:00;20.2;30.9;0.40;13.3;22120.9;;66.7;14.4;0.0;-3.6
12.06.2016 00:00;16.2;31.8;0.40;14.9;20332.2;;70.7;13.8;0.0;-3.8
12.06.2016 01:00;10.8;32.6;0.30;12.6;17868.6;;70.1;13.8;0.0;-3.5
12.06.2016 02:00;14.8;31.2;0.30;12.5;21313.5;;62.8;13.6;0.0;-3.9
12.06.2016 03:00;12.0;28.0;0.40;12.0;17222.8;;59.1;12.8;0.0;-3.0
12.06.2016 04:00;14.9;26.9;0.30;10.5;14924.0;;56.3;13.2;0.0;-1.8
12.06.2016 05:00;19.7;20.9;0.20;15.7;10223.3;;51.6;13.1;0.0;1.4
12.06.2016 06:00;15.7;23.2;0.20;21.5;21645.8;;44.0;13.2;0.0;53.8
12.06.2016 07:00;26.0;16.1;0.20;8.8;11701.8;;29.3;13.4;0.0;94.7
12.06.2016 08:00;31.0;17.6;0.30;7.5;10534.2;;36.7;15.5;0.0;388.5
12.06.2016 09:00;62.7;8.9;0.20;6.3;4742.2;;13.6;16.9;0.0;325.1
12.06.2016 10:00;59.2;9.0;0.20;5.0;7533.6;;13.5;16.3;0.0;215.5
12.06.2016 11:00;61.6;9.5;0.20;5.0;4742.0;;13.7;16.1;0.0;259.4
12.06.2016 12:00;62.9;9.5;0.20;5.9;6837.5;;14.3;16.2;0.0;313.8
12.06.2016 13:00;62.9;10.2;0.20;7.7;6760.9;;16.3;17.1;0.0;390.5
12.06.2016 14:00;64.0;9.5;0.20;6.6;7815.5;;14.7;16.8;0.0;328.3
12.06.2016 15:00;64.7;7.6;0.20;3.8;5866.2;;12.4;17.3;0.0;530.5
12.06.2016 16:00;60.4;10.2;0.20;3.7;9498.0;;17.2;17.5;0.0;334.0
12.06.2016 17:00;50.4;14.1;0.20;3.1;14128.6;;23.0;16.0;0.0;175.3
12.06.2016 18:00;48.3;11.2;0.20;2.7;18665.6;;17.8;16.0;0.0;205.7
12.06.2016 19:00;59.6;10.2;0.20;3.6;11286.3;;14.4;16.7;0.0;164.3
12.06.2016 20:00;53.3;17.8;0.20;5.5;11489.6;;24.7;16.3;0.0;29.6
12.06.2016 21:00;60.8;12.6;0.20;4.6;8274.7;;16.0;15.3;0.0;0.6
12.06.2016 22:00;54.9;13.1;0.20;5.0;8342.2;;16.7;15.0;0.0;-3.1
12.06.2016 23:00;51.3;14.1;0.20;5.3;9598.5;;17.1;14.9;0.0;-2.5
13.06.2016 00:00;46.6;19.1;0.20;5.2;8441.3;;26.8;14.9;0.0;-2.8
13.06.2016 01:00;52.8;9.6;0.20;4.1;5579.5;;11.2;14.6;0.0;-2.6
13.06.2016 02:00;40.8;8.9;0.20;5.5;4090.2;;13.9;14.1;0.0;-2.1
13.06.2016 03:00;37.1;6.8;0.20;6.7;5137.0;;11.5;13.6;0.0;-2.0
13.06.2016 04:00;29.5;13.4;0.20;8.0;6181.7;;22.2;13.7;1.3;-2.3
13.06.2016 05:00;31.2;23.6;0.20;6.8;27313.4;;44.4;13.2;3.0;-1.1
13.06.2016 06:00;16.4;37.8;0.40;6.8;24086.2;;101.7;13.1;0.1;17.8
13.06.2016 07:00;8.2;71.1;0.50;10.0;32437.8;;223.3;13.4;0.8;38.2
13.06.2016 08:00;8.2;69.5;0.50;9.6;36726.2;;192.2;13.6;0.2;75.0
13.06.2016 09:00;18.9;57.4;0.30;5.9;20109.1;;146.9;14.0;0.0;124.4
13.06.2016 10:00;34.5;33.4;0.30;6.4;12533.0;;74.8;15.3;0.0;320.8
13.06.2016 11:00;46.3;23.9;0.20;6.3;14340.5;;45.2;16.9;0.0;519.4
13.06.2016 12:00;53.3;15.3;0.20;8.5;12878.4;;26.5;16.6;0.0;474.0
13.06.2016 13:00;50.0;19.7;0.20;7.0;12480.3;;37.5;17.1;0.0;481.9
13.06.2016 14:00;52.9;22.7;0.30;7.3;19206.8;;42.9;18.1;0.0;591.1
13.06.2016 15:00;56.7;20.3;0.20;7.3;14435.0;;36.5;18.3;0.0;391.4
13.06.2016 16:00;49.1;28.2;0.30;8.3;17477.9;;48.3;17.5;0.0;306.1
13.06.2016 17:00;50.2;28.4;0.30;9.3;19266.9;;46.9;18.2;0.0;316.3
13.06.2016 18:00;46.6;20.5;0.20;5.8;12743.9;;32.3;16.2;0.1;174.8
13.06.2016 19:00;41.8;21.7;0.30;6.0;10718.4;;34.0;15.4;1.1;48.9
13.06.2016 20:00;46.5;18.6;0.20;5.1;10202.4;;26.3;14.7;1.0;15.6
13.06.2016 21:00;41.7;21.0;0.20;3.8;8657.2;;31.1;14.2;1.4;-0.9
13.06.2016 22:00;38.7;23.1;0.30;4.5;11822.0;;34.7;14.3;0.0;-2.5
13.06.2016 23:00;48.3;16.3;0.30;3.5;7679.8;;23.4;14.2;0.0;-2.1
14.06.2016 00:00;46.7;16.5;0.20;3.9;7602.0;;22.6;13.9;0.3;-3.0
14.06.2016 01:00;52.5;10.0;0.20;4.3;4904.7;;17.8;13.7;0.0;-3.0
14.06.2016 02:00;43.1;9.7;0.20;4.5;3454.7;;15.7;13.6;0.0;-2.3
14.06.2016 03:00;42.9;11.5;0.20;4.5;4276.8;;19.9;13.4;0.5;-2.7
14.06.2016 04:00;41.2;10.4;0.20;4.5;3629.1;;17.5;13.1;0.3;-2.8
14.06.2016 05:00;34.8;22.1;0.20;3.9;35978.6;;50.0;13.0;0.0;-0.7
14.06.2016 06:00;18.0;35.7;0.50;6.6;31750.4;;118.3;13.0;0.0;57.1
14.06.2016 07:00;11.2;62.2;0.50;8.6;38767.9;;202.6;13.3;0.1;115.8
14.06.2016 08:00;14.7;58.7;0.40;10.0;28769.1;;169.2;14.1;0.0;185.1
14.06.2016 09:00;17.4;55.9;0.40;6.2;22474.4;;154.2;13.9;1.7;108.4
14.06.2016 10:00;25.9;51.9;0.30;5.6;16554.6;;110.4;14.2;0.1;185.3
14.06.2016 11:00;34.6;29.4;0.30;4.6;15747.7;;59.0;14.3;0.0;321.4
14.06.2016 12:00;45.1;15.9;0.20;4.9;18186.5;;29.3;16.1;0.0;606.6
14.06.2016 13:00;44.1;17.6;0.20;6.4;25555.8;;35.6;16.9;0.0;531.2
14.06.2016 14:00;35.3;24.7;0.20;7.4;25864.6;;46.3;15.6;0.0;127.8
14.06.2016 15:00;38.8;23.4;0.30;6.4;28142.3;;45.6;15.5;0.0;207.6
14.06.2016 16:00;49.5;20.5;0.20;7.8;19653.4;;38.2;16.0;0.0;340.6
14.06.2016 17:00;47.5;27.0;0.30;7.5;25195.0;;50.8;16.4;0.0;312.0
14.06.2016 18:00;46.5;25.2;0.30;7.6;18306.1;;41.1;16.2;0.0;181.0
14.06.2016 19:00;47.6;21.7;0.30;9.3;15926.6;;34.6;16.0;0.0;122.6
14.06.2016 20:00;45.8;21.0;0.20;10.0;10246.1;;31.2;15.4;0.0;38.9
14.06.2016 21:00;40.5;23.2;0.30;9.6;10287.9;;33.2;14.8;0.0;0.4
14.06.2016 22:00;21.1;35.1;0.30;9.0;12657.7;;56.5;13.7;0.0;-3.4
14.06.2016 23:00;21.2;32.6;0.30;9.3;14188.8;;51.2;13.2;0.0;-3.7
15.06.2016 00:00;28.0;19.6;0.30;7.5;12677.7;;35.5;12.4;0.0;-2.8
15.06.2016 01:00;26.8;11.6;0.20;7.5;7732.0;;18.2;11.9;0.0;-3.5
15.06.2016 02:00;24.3;8.9;0.20;7.1;5806.8;;15.7;11.6;0.0;-3.0
15.06.2016 03:00;25.0;8.3;0.20;7.1;4481.8;;16.5;11.5;0.0;-2.6
15.06.2016 04:00;28.1;11.4;0.20;9.6;4648.1;;26.6;11.5;0.0;-3.1
15.06.2016 05:00;20.2;18.4;0.20;11.3;24711.6;;49.3;11.2;0.0;0.2
15.06.2016 06:00;12.2;29.0;0.40;13.1;24601.0;;89.7;11.0;0.1;21.7
15.06.2016 07:00;6.0;54.0;0.40;10.3;29489.7;;179.2;11.2;0.0;65.7
15.06.2016 08:00;8.6;42.5;0.40;11.2;20243.7;;126.2;11.8;0.9;84.2
15.06.2016 09:00;;;;18.4;12670.9;;;12.1;0.0;381.7
15.06.2016 10:00;33.9;20.5;0.20;8.9;11272.5;;47.5;14.6;0.0;643.4
15.06.2016 11:00;54.6;14.4;0.20;9.0;10345.0;;25.9;16.9;0.0;843.9
15.06.2016 12:00;69.1;17.4;0.20;6.8;18504.7;;29.5;18.6;0.0;898.1
15.06.2016 13:00;73.1;20.1;0.20;6.1;18065.5;;35.1;19.5;0.0;944.9
15.06.2016 14:00;75.8;9.9;0.20;6.9;16635.1;;15.1;19.2;0.0;757.6
15.06.2016 15:00;70.8;17.1;0.20;7.2;20007.7;;30.4;19.2;0.0;838.5
15.06.2016 16:00;72.2;16.7;0.20;6.7;19682.4;;29.1;19.4;0.0;677.4
15.06.2016 17:00;69.8;29.9;0.30;12.5;20344.4;;48.9;19.5;0.0;437.7
15.06.2016 18:00;67.7;24.6;0.30;7.8;17942.5;;34.7;18.9;0.0;167.4
15.06.2016 19:00;52.6;33.4;0.40;8.2;19947.8;;52.5;16.6;0.2;95.1
15.06.2016 20:00;42.1;41.6;0.40;7.8;21784.3;;70.3;15.4;0.0;41.6
15.06.2016 21:00;33.0;40.0;0.40;9.3;21190.5;;58.5;14.6;0.0;1.6
15.06.2016 22:00;27.8;31.2;0.30;9.8;15225.8;;40.2;13.6;0.0;-2.5
15.06.2016 23:00;16.4;38.6;0.40;10.5;17242.9;;55.0;13.4;0.0;-2.9
16.06.2016 00:00;19.1;25.2;0.30;14.8;13680.4;;32.5;12.6;0.0;-2.6
16.06.2016 01:00;18.5;17.4;0.20;10.0;12764.0;;23.4;12.4;0.0;-2.7
16.06.2016 02:00;26.1;10.3;0.20;9.1;7866.7;;13.2;12.9;0.0;-3.1
16.06.2016 03:00;29.3;9.5;0.20;7.3;8151.8;;10.8;13.2;0.4;-3.1
16.06.2016 04:00;33.4;12.1;0.20;5.8;7696.8;;14.0;13.0;1.8;-2.1
16.06.2016 05:00;26.9;23.9;0.20;6.0;10004.6;;36.3;12.9;1.3;-1.5
16.06.2016 06:00;46.7;20.6;0.20;5.0;8916.3;;29.2;12.3;1.5;4.4
16.06.2016 07:00;29.9;57.9;0.30;5.9;21305.9;;104.0;12.2;0.3;28.4
16.06.2016 08:00;26.7;63.6;0.30;7.3;28260.6;;117.7;12.4;0.2;83.0
16.06.2016 09:00;34.9;58.8;0.30;6.0;17620.0;;130.8;12.6;0.9;81.0
16.06.2016 10:00;18.7;80.9;0.40;6.4;27760.0;;209.3;12.3;2.1;83.2
16.06.2016 11:00;22.5;67.0;0.40;5.1;25423.3;;148.1;12.5;1.0;126.0
16.06.2016 12:00;29.6;52.6;0.40;4.9;28992.5;;101.8;12.6;0.5;106.8
16.06.2016 13:00;28.8;54.7;0.40;5.4;26732.1;;103.3;12.5;0.1;173.8
16.06.2016 14:00;43.2;36.8;0.30;4.3;16661.8;;72.4;13.3;0.0;614.3
16.06.2016 15:00;29.1;62.6;0.40;5.7;28621.3;;136.8;14.4;0.2;220.1
16.06.2016 16:00;20.1;71.3;0.50;7.1;42590.5;;149.1;14.1;0.2;101.1
16.06.2016 17:00;20.2;83.8;0.60;7.3;56956.2;;211.8;14.0;0.7;62.3
16.06.2016 18:00;20.5;85.5;0.60;6.5;44087.5;;191.0;13.6;3.1;24.1
16.06.2016 19:00;27.8;54.2;0.50;6.7;30093.4;;103.1;13.2;1.5;23.6
16.06.2016 20:00;25.8;48.7;0.50;7.5;32669.0;;93.2;13.4;0.6;6.7
16.06.2016 21:00;29.1;39.8;0.40;7.3;19858.9;;68.2;13.1;0.5;-1.6
16.06.2016 22:00;52.0;27.6;0.30;5.0;12528.0;;42.7;12.4;4.6;-2.0
16.06.2016 23:00;43.9;35.2;0.30;5.0;17356.6;;55.7;11.5;2.4;-1.7
17.06.2016 00:00;55.7;25.2;0.20;3.4;11151.0;;34.5;11.8;0.6;-2.7
17.06.2016 01:00;58.8;22.4;0.20;3.2;6924.8;;31.8;11.0;0.9;-2.3
17.06.2016 02:00;62.3;16.4;0.20;2.2;5686.3;;26.5;10.4;0.1;-2.9
17.06.2016 03:00;62.8;10.4;0.20;2.4;5146.3;;14.5;10.5;0.4;-2.5
17.06.2016 04:00;60.3;10.9;0.20;2.2;5830.8;;17.2;10.5;0.4;-2.6
17.06.2016 05:00;45.1;23.8;0.20;2.8;9754.6;;37.8;10.4;0.0;-1.7
17.06.2016 06:00;16.8;60.5;0.30;4.4;28601.8;;143.5;10.4;0.1;40.0
17.06.2016 07:00;23.6;60.2;0.30;9.2;31499.7;;127.2;11.1;0.0;142.1
17.06.2016 08:00;31.7;42.8;0.30;7.3;21580.7;;86.6;11.7;0.0;214.2
17.06.2016 09:00;30.7;49.4;0.30;5.7;21377.4;;92.8;12.3;0.1;169.4
17.06.2016 10:00;35.9;41.3;0.30;7.7;25369.4;;91.2;13.6;0.0;511.5
17.06.2016 11:00;52.2;24.4;0.20;7.0;15232.0;;46.9;15.6;0.0;678.9
17.06.2016 12:00;57.0;18.8;0.20;5.9;16467.1;;35.5;16.2;0.0;795.0
17.06.2016 13:00;59.3;11.9;0.20;5.5;8261.5;;23.0;15.3;0.0;990.4
17.06.2016 14:00;65.0;12.1;0.20;6.2;8461.6;;20.4;17.0;0.0;871.8
17.06.2016 15:00;69.4;10.7;0.20;7.0;8179.2;;17.1;17.5;0.0;717.9
17.06.2016 16:00;68.0;15.7;0.20;6.3;12941.0;;27.7;18.1;0.0;764.5
17.06.2016 17:00;68.7;19.1;0.20;11.1;15484.0;;33.8;19.0;0.0;611.8
17.06.2016 18:00;69.7;18.1;0.20;6.8;14293.4;;29.8;19.5;0.0;404.1
17.06.2016 19:00;72.4;13.8;0.20;6.8;13195.7;;18.4;18.5;0.0;169.2
17.06.2016 20:00;64.9;22.0;0.20;7.7;13910.1;;30.2;18.0;0.0;57.0
17.06.2016 21:00;61.8;23.1;0.20;6.2;12444.0;;31.8;16.0;0.0;-1.0
17.06.2016 22:00;47.5;36.9;0.30;7.9;27125.6;;58.5;15.4;0.0;-4.1
17.06.2016 23:00;41.5;42.7;0.40;9.9;30760.7;;78.8;13.9;0.0;-4.2
18.06.2016 00:00;47.1;29.5;0.40;9.0;19422.7;;56.6;12.8;0.0;-4.5
18.06.2016 01:00;38.1;31.5;0.30;7.0;15106.7;;56.8;12.2;0.0;-3.3
18.06.2016 02:00;26.3;32.5;0.30;7.0;17382.7;;52.9;11.9;1.3;-2.5
18.06.2016 03:00;27.6;29.8;0.30;5.8;16504.0;;57.5;11.6;0.0;-3.4
18.06.2016 04:00;29.0;20.5;0.20;5.3;9077.5;;41.4;11.6;0.0;-3.4
18.06.2016 05:00;21.4;23.4;0.30;6.6;13553.3;;60.7;11.1;0.0;3.0
18.06.2016 06:00;18.0;25.1;0.30;7.9;19435.1;;67.3;11.3;0.0;36.4
18.06.2016 07:00;18.8;20.6;0.30;7.3;18255.6;;60.2;11.4;0.0;136.2
18.06.2016 08:00;18.3;27.1;0.30;8.8;21208.3;;78.9;12.4;0.0;300.3
18.06.2016 09:00;24.1;27.1;0.40;7.8;26918.4;;66.7;14.3;0.0;387.5
18.06.2016 10:00;60.0;14.5;0.20;7.9;6627.3;;23.9;15.7;0.0;529.3
18.06.2016 11:00;69.1;10.0;0.20;6.9;8447.7;;14.1;16.4;0.0;428.1
18.06.2016 12:00;76.6;9.8;0.20;5.3;6943.6;;14.7;16.2;0.0;823.1
18.06.2016 13:00;68.3;19.6;0.30;6.3;10745.4;;28.7;15.8;0.4;172.3
18.06.2016 14:00;62.4;25.6;0.30;5.6;11692.0;;40.7;15.5;0.0;459.6
18.06.2016 15:00;65.6;27.9;0.40;6.2;15540.3;;44.3;16.7;0.0;310.4
18.06.2016 16:00;50.8;43.1;0.40;6.2;21066.5;;79.1;17.1;0.0;109.1
18.06.2016 17:00;38.2;47.8;0.40;6.8;17833.3;;90.5;14.8;1.0;43.7
18.06.2016 18:00;42.7;44.6;0.40;5.3;15287.2;;77.9;13.1;0.9;119.0
18.06.2016 19:00;59.7;26.5;0.30;4.9;14450.1;;44.7;13.3;0.1;104.8
18.06.2016 20:00;52.8;34.2;0.30;4.5;15013.5;;55.3;12.8;0.0;18.5
18.06.2016 21:00;52.7;28.7;0.30;6.1;19717.1;;47.6;12.4;0.0;-1.5
18.06.2016 22:00;39.3;36.4;0.30;7.7;13316.4;;60.1;12.3;0.0;-3.2
18.06.2016 23:00;34.5;34.8;0.40;7.7;17294.7;;64.8;12.1;0.0;-1.9
19.06.2016 00:00;32.0;29.4;0.30;10.3;14611.8;;49.2;12.4;0.0;-2.1
19.06.2016 01:00;27.2;29.8;0.30;8.5;17567.2;;49.6;12.2;0.0;-2.9
19.06.2016 02:00;26.0;36.7;0.30;10.4;16343.0;;66.0;12.5;0.0;-2.2
19.06.2016 03:00;28.4;31.3;0.30;9.4;14573.1;;69.0;11.8;0.0;-2.4
19.06.2016 04:00;25.2;25.1;0.30;10.5;11391.9;;48.4;12.0;0.0;-1.9
19.06.2016 05:00;29.0;16.7;0.20;9.3;5046.3;;32.2;11.7;0.0;0.9
19.06.2016 06:00;30.4;11.5;0.20;9.7;7820.9;;22.3;11.8;0.0;18.0
19.06.2016 07:00;33.1;9.8;0.20;7.0;7600.4;;18.3;12.0;0.0;55.1
19.06.2016 08:00;29.3;20.2;0.20;7.2;9072.5;;35.9;12.4;0.4;49.0
19.06.2016 09:00;42.5;10.0;0.20;6.7;5308.9;;15.6;12.6;0.3;254.8
19.06.2016 10:00;65.9;9.6;0.20;5.9;6168.1;;14.5;14.0;0.0;529.3
19.06.2016 11:00;79.3;7.5;0.20;4.0;5790.2;;10.4;14.6;0.0;603.1
19.06.2016 12:00;70.4;15.1;0.30;4.4;8339.8;;26.6;15.1;0.0;385.0
19.06.2016 13:00;62.4;21.2;0.30;5.5;11812.5;;40.9;14.4;0.0;590.1
19.06.2016 14:00;70.8;15.2;0.20;5.5;5307.3;;25.7;14.4;9.4;294.1
19.06.2016 15:00;51.1;33.4;0.30;5.7;13168.3;;53.4;13.1;0.7;175.5
19.06.2016 16:00;58.7;31.8;0.30;3.8;10825.9;;51.4;13.8;0.8;329.2
19.06.2016 17:00;49.0;40.0;0.40;3.7;13119.8;;68.0;13.4;0.0;177.9
19.06.2016 18:00;49.6;39.1;0.40;3.6;11973.0;;62.3;13.7;0.0;141.1
19.06.2016 19:00;57.1;29.3;0.40;4.2;14052.5;;53.0;14.0;0.0;128.5
19.06.2016 20:00;35.5;37.4;0.40;6.4;19581.1;;55.3;13.6;0.0;32.1
19.06.2016 21:00;37.6;30.6;0.30;6.0;13028.8;;46.7;13.4;0.0;2.0
19.06.2016 22:00;36.1;22.2;0.30;7.8;11306.6;;34.7;13.2;0.0;-1.9
19.06.2016 23:00;24.2;38.8;0.70;10.8;32762.4;;85.2;12.8;0.0;-1.9
20.06.2016 00:00;18.9;36.9;0.60;11.7;20694.4;;80.3;12.6;0.0;-1.8
20.06.2016 01:00;23.1;17.9;0.30;12.3;8564.7;;41.6;12.0;0.0;-1.8
20.06.2016 02:00;27.9;7.0;0.20;10.0;3059.1;;13.1;11.9;0.0;-2.6
20.06.2016 03:00;27.2;7.3;0.20;9.6;4611.9;;16.0;11.3;0.0;-4.0
20.06.2016 04:00;19.2;13.7;0.20;10.9;7164.4;;35.9;11.0;0.0;-3.8
20.06.2016 05:00;8.8;20.7;0.30;10.3;10873.7;;52.3;10.5;0.0;1.9
20.06.2016 06:00;3.7;31.3;0.50;17.2;30063.0;;130.0;10.5;0.0;66.0
20.06.2016 07:00;6.0;65.0;0.60;12.6;37551.8;;228.0;11.2;0.0;140.8
20.06.2016 08:00;13.6;58.8;0.50;11.5;35203.0;;172.6;12.3;0.0;331.5
20.06.2016 09:00;24.5;44.1;0.40;10.6;22687.1;;118.2;13.8;0.0;511.9
20.06.2016 10:00;42.4;26.7;0.30;9.4;11787.8;;54.4;15.2;0.0;776.9
20.06.2016 11:00;52.4;22.6;0.30;9.9;12120.1;;42.5;15.8;0.0;547.9
20.06.2016 12:00;64.7;20.0;0.30;7.3;13195.7;;34.5;17.4;0.0;887.1
20.06.2016 13:00;68.4;22.4;0.30;6.8;12836.8;;39.5;18.5;0.0;882.1
20.06.2016 14:00;69.8;28.5;0.30;9.0;14733.0;;51.9;19.0;0.0;800.3
20.06.2016 15:00;77.0;26.8;0.30;5.9;10243.7;;48.2;20.1;0.0;751.8
20.06.2016 16:00;77.8;21.9;0.30;6.2;10095.4;;36.3;20.4;0.0;575.5
20.06.2016 17:00;82.0;21.5;0.30;6.9;13747.4;;32.2;21.0;0.0;516.7
20.06.2016 18:00;78.9;23.8;0.30;6.2;12959.6;;37.7;21.1;0.0;367.2
20.06.2016 19:00;79.4;20.3;0.30;6.5;10208.7;;27.8;20.8;0.0;110.1
20.06.2016 20:00;73.8;18.0;0.30;7.9;11022.6;;21.5;19.4;0.0;21.9
20.06.2016 21:00;54.8;32.2;0.30;10.0;15015.5;;40.7;19.1;0.0;0.6
20.06.2016 22:00;56.9;24.0;0.30;8.9;14939.4;;29.3;18.5;0.0;-3.0
20.06.2016 23:00;59.7;18.9;0.20;8.4;10799.4;;21.2;17.4;0.0;-3.4
21.06.2016 00:00;46.9;22.2;0.20;7.8;10733.5;;25.5;16.0;0.4;-4.9
21.06.2016 01:00;61.3;9.0;0.20;6.9;6331.6;;10.4;15.4;0.1;-4.9
21.06.2016 02:00;49.3;8.0;0.20;9.1;6674.7;;9.1;14.3;0.0;-3.6
21.06.2016 03:00;58.7;7.4;0.20;7.7;5529.7;;8.5;14.3;0.0;-4.0
21.06.2016 04:00;65.3;7.5;0.20;5.8;3444.7;;9.5;14.2;0.0;-3.5
21.06.2016 05:00;59.5;10.7;0.20;5.8;5213.9;;13.1;13.1;0.0;0.0
21.06.2016 06:00;39.5;36.2;0.30;7.1;22166.2;;71.4;13.1;0.0;21.9
21.06.2016 07:00;24.3;62.3;0.40;11.0;22800.6;;124.4;13.2;0.0;70.6
21.06.2016 08:00;29.7;49.0;0.30;15.7;21505.3;;82.5;13.8;0.0;161.0
21.06.2016 09:00;34.3;41.2;0.30;12.2;18441.5;;96.5;15.1;0.0;277.8
21.06.2016 10:00;31.0;43.4;0.30;13.9;16706.8;;98.7;16.1;0.0;189.7
21.06.2016 11:00;39.8;31.9;0.30;14.7;13309.9;;57.8;16.4;0.0;143.3
21.06.2016 12:00;43.6;25.0;0.30;8.1;12059.9;;38.3;15.4;0.3;136.1
21.06.2016 13:00;38.9;31.8;0.30;8.1;13825.0;;57.0;15.7;0.6;190.4
21.06.2016 14:00;36.2;34.5;0.30;6.5;12906.8;;62.3;15.7;0.2;172.1
21.06.2016 15:00;22.8;56.1;0.40;7.1;17249.2;;129.1;16.0;0.4;122.8
21.06.2016 16:00;12.5;82.7;0.70;7.8;41667.8;;219.6;16.6;0.0;213.7
21.06.2016 17:00;22.2;56.5;0.60;7.2;29542.7;;151.9;18.2;0.0;353.8
21.06.2016 18:00;28.9;39.3;0.50;8.2;18564.7;;93.8;18.6;0.0;315.2
21.06.2016 19:00;28.9;33.1;0.40;9.1;15680.7;;67.4;19.1;0.0;174.9
21.06.2016 20:00;21.9;36.8;0.60;10.6;22733.2;;80.6;18.9;0.0;55.9
21.06.2016 21:00;18.1;37.1;0.50;10.9;17921.0;;77.8;18.6;0.0;3.7
21.06.2016 22:00;22.8;26.4;0.40;9.4;16551.0;;59.7;17.6;0.0;-3.5
21.06.2016 23:00;18.0;26.0;0.40;11.0;17892.0;;53.9;16.8;0.0;-3.5
22.06.2016 00:00;18.3;14.7;0.30;10.7;7513.1;;20.6;16.0;0.0;-3.2
22.06.2016 01:00;15.8;13.0;0.20;12.3;5968.8;;15.7;15.7;0.0;-3.5
22.06.2016 02:00;10.2;11.9;0.20;12.3;7432.5;;19.4;15.6;0.0;-2.3
22.06.2016 03:00;7.9;8.5;0.20;11.6;5798.0;;15.3;15.9;0.0;-1.9
22.06.2016 04:00;6.3;12.2;0.20;12.6;5343.0;;30.3;16.1;0.0;-1.6
22.06.2016 05:00;6.2;14.4;0.20;10.3;14543.4;;54.9;16.1;0.0;1.4
22.06.2016 06:00;3.6;21.4;0.40;11.4;26071.1;;95.9;15.2;0.0;35.7
22.06.2016 07:00;3.8;34.1;0.50;12.8;32465.8;;154.3;15.6;0.0;176.5
22.06.2016 08:00;4.3;44.6;0.60;12.5;46105.7;;201.9;17.4;0.0;418.9
22.06.2016 09:00;9.1;27.2;0.40;10.6;37194.4;;109.5;19.5;0.0;582.9
22.06.2016 10:00;18.7;25.1;0.30;11.0;16292.6;;70.8;21.2;0.0;745.1
22.06.2016 11:00;29.5;21.6;0.30;9.8;18523.2;;47.6;22.6;0.0;841.4
22.06.2016 12:00;42.9;15.6;0.30;8.7;16289.1;;29.8;24.0;0.0;917.4
22.06.2016 13:00;47.3;26.5;0.30;9.3;18259.5;;51.7;25.2;0.0;945.8
22.06.2016 14:00;59.5;20.6;0.30;10.3;18200.0;;37.7;26.6;0.0;919.7
22.06.2016 15:00;58.1;25.0;0.30;10.3;20701.2;;45.7;27.2;0.0;847.2
22.06.2016 16:00;53.5;38.4;0.30;10.0;25713.6;;73.3;28.2;0.0;733.8
